ID,Target
10214,0.01973123
11529,0.5016617
9389,0.046497315
23817,0.079221904
5725,0.40152925
20818,0.0500727
17863,0.1503195
29148,0.8261189
6407,0.032074235
9298,0.5411386
10305,0.025468705
30300,0.29612598
17331,0.15976489
9628,0.079040736
28012,0.7933003
7187,0.20312053
26554,0.82158524
11382,0.042753108
443,0.011783511
20181,0.054179456
10571,0.014526874
19125,0.022159308
3855,0.1494301
8721,0.052406047
24612,0.8965414
28820,0.013540738
6732,0.15443169
32195,0.094262585
4466,0.016744217
13947,0.10345454
8718,0.00673853
22621,0.08948918
4066,0.0018753739
61,0.25101548
29865,0.9810558
18682,0.5795411
32268,0.007088782
26579,0.032992944
20768,0.03136525
6983,0.42884544
8812,0.010162331
24843,0.15391518
18810,0.0036855235
23944,0.010582424
768,0.14484434
11782,0.024264421
6918,0.03080838
5458,0.807294
3576,0.27962473
10358,0.022648191
28952,0.92478263
26590,0.8305759
28745,0.9297423
6311,0.013367557
10592,0.023944493
20335,0.038272526
7618,0.008848831
23393,0.32398778
691,0.008662503
3357,0.027097203
27807,0.063612156
7466,0.20479116
3418,0.007305426
19361,0.033670664
23902,0.007427062
12996,0.01599813
11693,0.011425937
24553,0.19248344
24270,0.9557604
12092,0.0021237826
19467,0.37742177
6939,0.20804644
655,0.02822485
11692,0.09999648
10626,0.12982194
30392,0.422494
19171,0.6254051
14283,0.038050238
11658,0.07718974
12131,0.070767395
11892,0.060884148
5676,0.022781687
1718,0.06271821
19098,0.11410709
21869,0.02573422
29511,0.8574275
19167,0.110797614
860,0.094451696
4713,0.2238826
13330,0.08163258
9054,0.057368163
30740,0.95227593
26906,0.2289033
20137,0.11988753
15824,0.027459055
2746,0.006391957
30219,0.2170126
13750,0.04577661
3360,0.030351505
31087,0.9101678
15553,0.10404516
23510,0.14482848
13999,0.21727689
16930,0.13233991
25863,0.35144022
29702,0.34241626
32418,0.05740415
2473,0.06729957
25908,0.75686044
30752,0.81739676
20342,0.1825744
33392,0.8072174
31327,0.89890534
23444,0.03690973
12337,0.095288545
19242,0.83210236
28255,0.9709943
8330,0.06105253
19077,0.0105812065
23455,0.48652515
14083,0.16361187
20881,0.27430436
6793,0.13612668
16635,0.30891126
30815,0.047482304
30463,0.9716994
30790,0.96038187
32219,0.92146254
14697,0.7005044
3787,0.045932125
5950,0.40844342
17659,0.27786705
1410,0.12215827
22938,0.009903308
1071,0.04034061
15503,0.026676886
12157,0.74446785
30367,0.81304675
25159,0.95221287
24060,0.95805335
9952,0.20691177
442,0.025196843
9589,0.35097647
3122,0.07751058
28565,0.92399627
28312,0.946447
30716,0.83348924
29885,0.89435434
11464,0.009982307
29771,0.13429798
5312,0.07330873
32428,0.89111316
15687,0.010618653
629,0.72723246
30407,0.8873738
30521,0.8995786
11988,0.019985035
31468,0.8402246
14202,0.25299305
14189,0.076647654
26447,0.9269269
31630,0.9767386
11183,0.15129912
16285,0.021066686
5163,0.20154414
18379,0.10854764
20528,0.15299913
14795,0.22259809
30511,0.9087391
28688,0.7153475
28445,0.97793764
22248,0.03687602
32855,0.9646064
30667,0.04512925
8657,0.0067669526
18510,0.0566102
32924,0.75943136
18533,0.008872424
29413,0.9126319
23369,0.15779616
15073,0.06845398
16429,0.27097306
1320,0.16436788
4380,0.06882928
20046,0.013545784
594,0.8551606
10504,0.09583573
17072,0.0057336083
29265,0.16274415
11952,0.12900822
30499,0.91331404
10955,0.31348377
7180,0.14444055
21977,0.21371013
7819,0.64569116
27341,0.9000804
31150,0.8831908
2691,0.011892217
22592,0.04510265
1377,0.19858944
27569,0.6257107
26875,0.40754634
7728,0.035577334
9425,0.20616837
23712,0.07490894
13972,0.022264933
30737,0.9027756
8368,0.20030205
13924,0.01596542
3104,0.38483903
24054,0.029699674
26641,0.009877962
1016,0.00731712
31103,0.48971748
8027,0.001511066
18392,0.0036014838
5657,0.74344486
10152,0.022157738
25727,0.9679074
16856,0.06267129
12434,0.20052521
4944,0.019860853
11990,0.02219712
15707,0.15596633
774,0.34607035
12603,0.02769637
13717,0.08626368
3531,0.18822978
24774,0.97041357
25856,0.02422831
3632,0.061939456
1683,0.013031488
13700,0.05249419
29418,0.89737016
9950,0.51894283
26780,0.057753887
17884,0.021781577
22327,0.37876618
17370,0.1401467
7778,0.0033728275
23524,0.08536172
14142,0.049080268
23993,0.012086747
13328,0.017869106
32894,0.89727503
28331,0.9038414
24219,0.97373813
1354,0.0061603887
7371,0.12320577
17305,0.117868304
20282,0.027807537
888,0.43672642
33447,0.80247664
30641,0.9394649
1099,0.46015424
21791,0.0030569548
4273,0.5043923
12582,0.41022733
8323,0.067147836
15748,0.3110104
24980,0.9641688
6808,0.018777924
15980,0.34815055
22814,0.306177
13418,0.105418965
3732,0.21561596
2114,0.22893548
7017,0.042914137
5738,0.27206773
4142,0.050793227
13808,0.43348682
26717,0.1331129
16763,0.011456073
26308,0.5983768
28863,0.91472757
17525,0.028167715
8246,0.079541616
29598,0.40818948
11602,0.21108614
30371,0.8571432
1368,0.06654109
8190,0.12945893
32539,0.23561369
13565,0.028727993
30692,0.08950936
17642,0.3329376
4151,0.20776416
30336,0.49888954
32632,0.96593994
13980,0.25413924
20723,0.017081002
33262,0.73251426
25175,0.9133838
20916,0.033870608
19604,0.009415533
32985,0.283625
17107,0.039812464
10999,0.096832745
14521,0.024688475
10776,0.46757427
7280,0.08183428
12870,0.21068287
6856,0.18946867
23011,0.25756496
26695,0.9312205
28158,0.92430604
27744,0.9854902
29512,0.07167428
23065,0.115714945
12904,0.018154938
11872,0.064127415
6775,0.13969117
21038,0.5035961
16088,0.12493613
13520,0.048248805
30550,0.8133794
19105,0.013170016
12630,0.08591761
3436,0.010603549
22735,0.21487103
26663,0.09571387
8983,0.0201712
32690,0.24945675
26944,0.13258715
6547,0.06117613
27667,0.9668238
18094,0.22496468
24942,0.85841864
561,0.20031132
13435,0.0944318
12004,0.37772357
33155,0.72724754
16289,0.054897904
28047,0.024335817
17047,0.064289056
23464,0.058617927
22523,0.045085877
26457,0.76221716
28030,0.006950917
22465,0.02672697
24414,0.013450376
9371,0.097652085
22447,0.004575549
22688,0.028959148
14994,0.029455835
19110,0.27750954
29198,0.06926246
21862,0.35777283
18797,0.158983
33207,0.9394649
27937,0.1743505
22665,0.040746365
22055,0.48934498
8000,0.08199216
10235,0.11582187
23302,0.2329996
214,0.44935414
12371,0.034365356
10818,0.11121081
24539,0.054967094
29946,0.8507751
2428,0.18961325
26779,0.8652651
22598,0.023918228
17686,0.5940047
14335,0.026016016
23759,0.15796313
19064,0.042829096
2346,0.12986195
16908,0.07766171
17059,0.04350569
28455,0.8178871
21320,0.06786927
24316,0.02013582
9418,0.0023362483
30301,0.039358508
23962,0.30557498
24799,0.9651028
30222,0.09251383
18846,0.015770737
18917,0.06969869
24137,0.0687231
308,0.018829046
4712,0.019394811
27964,0.9139729
24506,0.97099954
15285,0.022324597
15262,0.07309723
30370,0.96032095
5477,0.0054116356
14452,0.09851545
14647,0.028810294
24583,0.94945914
12110,0.17113306
24712,0.95306313
27110,0.026037913
24098,0.12571184
1105,0.002499104
23479,0.4051511
5681,0.04993317
8988,0.22989401
26439,0.8804777
8976,0.5034396
23518,0.18787166
15959,0.12579486
22075,0.18105805
12749,0.035555832
22877,0.026178967
29701,0.11393271
25725,0.9158636
26511,0.7956158
31470,0.86034393
24557,0.86034393
22920,0.04601667
4359,0.017381975
5586,0.11232873
26795,0.048568267
31237,0.9418533
22677,0.027392402
16991,0.32160732
28753,0.97083527
887,0.097038805
31750,0.05490942
26945,0.92819494
25234,0.9297423
25729,0.90808177
26361,0.9727763
6583,0.123518385
15708,0.025490921
11820,0.0362343
24725,0.85200423
3868,0.17922743
26920,0.91979593
8163,0.36702612
24235,0.07439891
28372,0.21731244
9800,0.14256725
14425,0.21856567
26220,0.8994464
20018,0.34546274
24212,0.1743505
10465,0.28582466
22351,0.33443937
3136,0.016230144
14893,0.17101368
21428,0.24863197
1129,0.049248897
15849,0.19241348
11539,0.020860687
17485,0.037509542
31153,0.51278216
6017,0.09356984
2337,0.03378438
25972,0.8952656
26096,0.7761743
16685,0.0033508884
25166,0.006214212
21716,0.029124318
8418,0.098663256
14538,0.2638887
23512,0.07422533
32212,0.9563144
16064,0.4463659
25448,0.41088948
18420,0.098208725
28701,0.003951359
17267,0.002493068
16902,0.303534
2540,0.16773938
21157,0.004100985
5780,0.030078642
6950,0.0017404384
5463,0.015287558
1059,0.3499257
11441,0.017900765
13918,0.18479623
7611,0.3271204
4325,0.00540172
2431,0.06895504
8045,0.06831705
10136,0.025679255
30472,0.24843748
809,0.017258339
29090,0.28122124
18353,0.030773869
29916,0.8829854
23749,0.03544309
17479,0.11528184
5018,0.15834656
19746,0.35423675
1287,0.09283656
22878,0.03568075
27183,0.06732435
31240,0.89440876
3881,0.039948292
26099,0.7981556
6590,0.14703088
14840,0.13085873
17071,0.024286639
7652,0.02090578
24067,0.24050565
2213,0.02533555
12298,0.009325335
24662,0.65989274
32893,0.98369044
30036,0.9370067
4226,0.17607059
32154,0.85236675
9514,0.050234515
20637,0.002453336
15318,0.102210045
24835,0.9562129
5471,0.09857007
25236,0.2517556
19113,0.08264538
14925,0.044295482
2422,0.04614069
15170,0.025324691
22736,0.05928609
31166,0.8140817
12985,0.005873986
29453,0.011817201
8431,0.13026853
3130,0.02761532
28508,0.9749122
10311,0.14073525
8838,0.02888131
25495,0.14192529
11619,0.27581346
782,0.036468625
25052,0.9635327
6997,0.037371617
28449,0.9179956
17741,0.044151254
30839,0.24084073
20207,0.329397
27585,0.98211265
13969,0.15028815
5700,0.13463317
21403,0.021468362
33120,0.17052373
32344,0.8353603
21549,0.539202
4162,0.111869775
16490,0.27434772
4134,0.11042131
2132,0.01873856
8788,0.09417703
25032,0.86281866
28886,0.9321095
29967,0.06980979
11169,0.16243319
28955,0.0536755
10718,0.28988725
10314,0.016355157
14011,0.081937954
10488,0.0037995207
31170,0.88485736
15062,0.00344384
9313,0.019172546
4091,0.020211643
11707,0.091045566
30949,0.87792134
31570,0.7540699
24567,0.26185134
14483,0.06746904
13950,0.0016085353
21200,0.11772618
4471,0.019755904
19605,0.009750182
16253,0.026698029
14244,0.15285555
15614,0.16124679
33182,0.93079495
2912,0.33945307
21164,0.02883538
7988,0.16455474
26870,0.9077956
29526,0.8958297
3453,0.31217796
22551,0.05086023
21835,0.0059610237
3045,0.30885938
15301,0.13684388
3631,0.036033534
4638,0.018572165
26409,0.74231994
13861,0.47445494
9278,0.5701187
15039,0.10808566
16899,0.16840628
4600,0.12044651
21777,0.012446476
18731,0.32836303
4494,0.33238825
6820,0.05333997
28838,0.83951646
28915,0.098827064
16475,0.021385482
24718,0.83626026
9430,0.053624786
9918,0.08224421
27470,0.8715437
33353,0.66508955
15167,0.80220157
33320,0.9200523
23111,0.28922313
12719,0.16855349
24896,0.8760608
19906,0.0058902507
26001,0.9258627
6397,0.10827327
27054,0.29140025
29450,0.018503483
31634,0.79427826
20877,0.01822086
11304,0.055994377
25716,0.93310374
32799,0.005157996
26156,0.19280249
8074,0.041832663
610,0.029802674
28407,0.98045224
14200,0.018568086
10540,0.0072137313
15906,0.027499158
22873,0.5124665
13365,0.007181069
5297,0.15424295
7368,0.09768292
28946,0.8821042
5430,0.051576834
24682,0.9543835
13971,0.011627748
5617,0.14197852
25300,0.71209174
1302,0.22354856
2592,0.029260108
2694,0.049327753
1726,0.058551338
25474,0.05772322
13804,0.6649318
1240,0.23782994
28182,0.8932597
12747,0.6555198
10491,0.0141705675
6592,0.0060751843
5819,0.0028057564
22876,0.17116122
31529,0.94761914
27570,0.018503483
2591,0.024933517
28972,0.9233999
28636,0.8828356
2312,0.04844562
22048,0.4097434
16789,0.061318412
11670,0.015401627
9219,0.057861887
19553,0.72662765
22023,0.0591985
7157,0.03465169
2159,0.015954487
26930,0.97409564
15872,0.05641391
23149,0.18455227
23154,0.032925062
27016,0.19280249
11354,0.012230434
1994,0.13371837
12804,0.071270935
19205,0.16624154
12338,0.39270753
28048,0.7237564
22795,0.011364103
17626,0.11355323
29555,0.7833451
17506,0.13253799
4387,0.24653967
31066,0.9011894
30479,0.90553105
13834,0.06136859
1743,0.06999246
18288,0.09849396
18164,0.014215401
18640,0.29003692
2696,0.077652074
20220,0.07107197
26068,0.9509888
31239,0.8452797
3601,0.024501123
7755,0.045738515
30722,0.17583114
2655,0.049992643
32508,0.8158139
22320,0.3172619
19204,0.45793983
12116,0.019998282
10143,0.7093924
12978,0.3634807
28087,0.83348924
975,0.5533998
9307,0.39299643
30598,0.9567732
11191,0.02742523
27661,0.012928181
24125,0.9107772
19895,0.059021793
26418,0.84863204
12922,0.032123923
26713,0.023478432
4196,0.01520572
8161,0.17044997
8258,0.32555333
20443,0.007268387
29007,0.88477385
21029,0.040609915
6010,0.17833091
22115,0.004230358
18025,0.025827354
5205,0.024735322
2344,0.3720315
31147,0.36775625
9191,0.012060584
11235,0.009771263
26360,0.63451856
14319,0.22670884
26605,0.9339351
14819,0.60992277
29792,0.068489134
2034,0.14742962
23146,0.10551755
25557,0.92770475
6702,0.20263411
21700,0.1922012
10161,0.37275335
28661,0.9306351
24140,0.1652789
1063,0.001925071
22580,0.017215576
75,0.011746438
22521,0.34269738
4583,0.31598437
1933,0.05478774
5620,0.026936691
6797,0.13434868
33056,0.94341487
12988,0.21237515
8606,0.19328761
13569,0.37728956
27240,0.85242796
19207,0.21268116
25363,0.92389274
32384,0.06716826
6765,0.08610704
27640,0.87552845
12534,0.22086914
33124,0.16693377
26959,0.7649374
28572,0.8974089
3907,0.07734454
6971,0.025594512
12542,0.03846217
31495,0.36573273
21548,0.13482027
25822,0.8272608
28634,0.1339985
29906,0.929458
16775,0.022435326
20446,0.00404023
10943,0.11320495
18473,0.015524733
12584,0.026152583
32785,0.9438064
12776,0.07517937
11023,0.15863451
22556,0.17079347
18203,0.29969457
23370,0.021607146
270,0.32702285
32951,0.97052795
24739,0.02770518
15996,0.4199112
31658,0.93256277
14141,0.22257775
24841,0.068489134
20878,0.1032546
12773,0.48776752
13970,0.12524906
25253,0.9856631
7395,0.019822648
20478,0.22954927
12151,0.12557259
33474,0.93953395
8186,0.020685054
476,0.33952165
32813,0.8839234
20258,0.8699181
24351,0.058573894
31836,0.9557604
2851,0.0057013915
9142,0.023119673
15797,0.037212573
15386,0.46781906
29091,0.16693377
16261,0.17707042
10226,0.07905247
23465,0.031096265
7369,0.43440706
16611,0.020542203
1231,0.5468063
23289,0.31509557
23665,0.072785325
27938,0.83348924
29556,0.8901314
31390,0.5202611
11158,0.11072681
23004,0.08939066
4189,0.042754248
26522,0.9760769
22798,0.18670733
15435,0.0026196674
14644,0.22110952
15373,0.25206813
21105,0.10526559
4856,0.35224614
15868,0.01268242
31113,0.95165473
21928,0.15091978
12917,0.05214359
24076,0.9334561
8667,0.11022125
14646,0.29465738
12774,0.026315903
17569,0.06369241
671,0.08343432
4539,0.13318098
8783,0.089913115
14155,0.08431943
22504,0.44395462
8755,0.14962493
19870,0.040832054
26535,0.8317499
7675,0.06497158
10678,0.014807547
3407,0.16625382
33165,0.86867243
29205,0.90588915
28597,0.8252098
10074,0.31095707
25050,0.012211888
26956,0.022337653
27139,0.82507753
12071,0.17619818
11330,0.005940258
22104,0.010026252
5789,0.13680342
24307,0.7508084
26147,0.005157996
5601,0.27433863
25328,0.038888585
26133,0.9468701
17187,0.08957749
8369,0.13063452
12950,0.0017763282
21978,0.47999623
5751,0.028331062
28340,0.95051783
32396,0.9126319
15408,0.09197502
17457,0.015515677
10327,0.015983861
7236,0.04442781
32116,0.9743785
30077,0.013699706
10986,0.025098875
24903,0.84655
27227,0.798883
30658,0.9645287
1362,0.05129744
21239,0.07240087
12233,0.030871408
16157,0.0047883634
770,0.17353591
4034,0.010340368
13563,0.149027
28435,0.41663158
31025,0.16472298
628,0.09629564
16078,0.043945547
6882,0.019759897
32986,0.24277304
13544,0.250627
21995,0.015713006
18428,0.030973898
22485,0.069345094
3113,0.0062854453
10757,0.049140293
29931,0.9165668
26987,0.02812957
32776,0.89615965
19349,0.045611322
27838,0.97153676
365,0.00947716
15079,0.025502196
2552,0.25939667
31902,0.898563
32059,0.46053505
191,0.42110336
28476,0.9023805
16411,0.33078447
14901,0.13132055
21738,0.24704373
12184,0.10468947
7226,0.20993143
9152,0.035600092
31741,0.012266797
27411,0.81382596
1241,0.002853922
11003,0.17396626
10165,0.015256242
30516,0.91764706
4738,0.08449021
18285,0.025074782
25955,0.85113597
16536,0.46593842
5038,0.5159377
24704,0.095724046
32348,0.8234923
5499,0.11406202
10321,0.14015569
22056,0.021597577
10107,0.13118899
1680,0.013585415
33408,0.95383555
26519,0.96206397
8090,0.08012526
27192,0.3934642
14807,0.42077574
6520,0.0058818576
3444,0.0634667
15505,0.095970064
22418,0.3282999
13185,0.08368578
15008,0.043337677
14606,0.084144734
10745,0.37028122
2385,0.10099407
198,0.00330281
23314,0.052246366
4714,0.023765199
17302,0.009866683
20791,0.18322861
21378,0.18101916
5186,0.005092104
14784,0.11060556
20588,0.58788913
18815,0.38262013
2050,0.21677172
1297,0.16117041
13774,0.022101676
33356,0.08582144
5619,0.18761826
23892,0.22374241
17250,0.32072285
17403,0.032447744
25740,0.8745319
1469,0.031491738
3713,0.113833174
7037,0.03864271
23442,0.044087388
21952,0.09473473
12022,0.15945198
16080,0.10018172
20678,0.018857509
20369,0.026974581
10682,0.24831356
29350,0.86730814
1882,0.011593231
22675,0.10818139
14880,0.32205334
12101,0.11816677
24248,0.94462806
12453,0.07319646
10938,0.2478205
17762,0.009418278
3730,0.40924278
13660,0.26830322
25630,0.8443494
17154,0.026840214
17450,0.5290391
14154,0.026393421
17304,0.16839421
10806,0.07595563
4965,0.5889805
17200,0.08503053
23416,0.018371385
11102,0.14971231
28473,0.70723265
4083,0.098311156
23483,0.007201308
19597,0.23477179
20037,0.056600574
1253,0.021340637
26527,0.30518162
19676,0.031394158
4774,0.16797055
9522,0.0068330932
18432,0.36617336
15589,0.11363901
2536,0.055101845
10527,0.19608384
26632,0.21624346
16003,0.034729205
4379,0.14887512
16522,0.0076477085
11391,0.06682288
6447,0.8777842
32374,0.8582776
25368,0.42444566
17509,0.043374136
7244,0.22637895
24732,0.9834177
23297,0.26396224
4173,0.23356083
7910,0.008925026
17421,0.031652138
5899,0.1430713
30455,0.028325852
19226,0.095526166
13193,0.2583443
23571,0.21167715
16667,0.0015502985
21176,0.20588902
26163,0.8704023
1014,0.01708145
31732,0.004115464
13952,0.015573782
6566,0.18241726
16185,0.04333385
29951,0.799359
8530,0.1304294
6576,0.06351528
11749,0.08744762
33265,0.8951118
16518,0.023364024
4199,0.010038636
20364,0.022211436
12626,0.009809627
13516,0.019322298
710,0.11001857
32434,0.944932
33452,0.94943684
20075,0.039544746
6999,0.11515734
12450,0.09904015
17029,0.09236608
8746,0.031170037
6433,0.13074912
2097,0.07788134
22602,0.13969412
15236,0.15700674
19822,0.35816917
15593,0.008623363
24960,0.90281254
16524,0.03158696
30250,0.8850629
10048,0.10957104
26104,0.016920362
23599,0.0013832676
23097,0.15891033
20160,0.075916804
29104,0.022924742
15124,0.16624402
11778,0.5392579
2001,0.0894612
15675,0.25267512
9270,0.17009762
4532,0.3258671
30811,0.8583544
19600,0.024006918
3688,0.071439825
11802,0.08427905
20251,0.027965007
9156,0.076253556
27632,0.90593356
26258,0.75991267
15831,0.028591977
15328,0.123049654
1404,0.019310521
30969,0.2345536
26227,0.5682049
5120,0.08407428
6169,0.024605207
28267,0.88356745
9879,0.17167008
21103,0.03890435
14391,0.06640968
26261,0.92351437
5198,0.29479602
16808,0.014302288
29689,0.88302124
32433,0.28756407
20099,0.33382142
20489,0.12841512
26634,0.9232411
21338,0.010225753
31941,0.013540738
295,0.15252905
2080,0.07112223
10212,0.018528411
24727,0.025674256
21337,0.37553757
23238,0.003953323
27322,0.92565596
19936,0.07447845
302,0.014929866
8634,0.18385498
14996,0.35310397
1637,0.009713763
18049,0.09161327
10876,0.026186567
23621,0.03779243
19749,0.038807075
1736,0.007217653
27324,0.048121653
3507,0.22506306
1506,0.012591617
15104,0.026949868
30880,0.28867558
9833,0.6547406
25712,0.16130239
19234,0.05903704
8713,0.079014964
30889,0.6217887
26493,0.13083531
27961,0.027085545
12887,0.11602262
20790,0.03212196
19915,0.017427439
28365,0.051758457
17083,0.0033905709
2245,0.20531216
22086,0.0682002
27514,0.085285895
28791,0.5519398
7567,0.038603276
19256,0.50048214
20945,0.03393117
15207,0.04738678
27737,0.15145569
16803,0.023007356
31785,0.15260221
23231,0.020628914
9169,0.53796846
13066,0.030803796
17962,0.046764713
20216,0.18624395
30317,0.8610444
25365,0.9277999
18574,0.2774924
2314,0.09900429
2173,0.038517345
28126,0.11075071
8593,0.10997751
15126,0.62395835
12936,0.05370341
17654,0.25937015
15524,0.20713922
3649,0.031831756
9994,0.016457707
273,0.07108116
26433,0.7772659
10368,0.21804947
5556,0.24643998
3872,0.029480636
21963,0.27916372
6929,0.87813824
28036,0.8817581
3359,0.01347661
30805,0.9599306
32747,0.91451836
15582,0.003020681
19002,0.80485207
29360,0.8593272
13948,0.19277422
11034,0.019295337
32928,0.9479438
3118,0.12383046
21497,0.42348844
14524,0.11447206
4727,0.66090435
3408,0.17798331
22531,0.032323983
11581,0.011023781
25873,0.8871974
15359,0.006209014
164,0.087066725
10683,0.018727282
6257,0.23984751
9504,0.22701351
18310,0.10633332
13894,0.011443347
6853,0.03950543
32895,0.9208533
1532,0.024687951
20733,0.23691645
16891,0.30229136
12002,0.0028821428
5581,0.08052121
33185,0.95326346
1170,0.007753196
21501,0.4517561
2850,0.06492163
15030,0.54478604
18778,0.22797695
8416,0.07600641
26999,0.9091049
29537,0.8149623
16002,0.023030043
10554,0.094762444
28788,0.9495329
16020,0.042617474
25823,0.8440097
11677,0.09043496
2081,0.06670606
19,0.04273747
27090,0.12250767
29543,0.87164295
33094,0.8701587
28937,0.009065419
4612,0.107824974
3591,0.69403946
28453,0.7564492
30127,0.11742425
25212,0.9333543
29789,0.966294
16062,0.1157954
27679,0.898845
15936,0.026543975
3969,0.1367442
32067,0.858525
8357,0.16944979
13319,0.10017227
7674,0.74899554
31172,0.91023684
7775,0.035563767
30891,0.3912442
20966,0.077545114
27457,0.86617696
21112,0.040155534
31758,0.13209347
7115,0.022596361
21372,0.5586592
29279,0.0066168183
7484,0.0031591633
26189,0.01717204
26091,0.96228135
17210,0.08647111
7907,0.2360621
11453,0.031297848
31143,0.106052645
3375,0.10748268
4676,0.04389692
11241,0.10422083
26819,0.6840664
15090,0.013514076
29563,0.30114317
2867,0.03307387
8998,0.42758602
8265,0.054173656
32885,0.80611664
5323,0.039099704
2672,0.05645534
20020,0.013259717
27502,0.939261
23770,0.00477665
32232,0.85557
7596,0.036197215
1166,0.9292297
16886,0.10079757
16174,0.055398908
8326,0.07258671
738,0.023759477
22299,0.06340695
26833,0.76568365
20663,0.19192702
30821,0.18616724
14878,0.28445357
32431,0.60665536
33444,0.87256664
31271,0.9346135
29956,0.01142954
535,0.11198631
28349,0.87729335
13224,0.06409499
3765,0.042043082
30557,0.93396693
18951,0.40095726
20502,0.15014207
25917,0.20569275
19270,0.015873196
13277,0.026693916
2065,0.16061
20459,0.03823197
24357,0.6074276
505,0.0541446
13423,0.021892367
5575,0.0012762443
32599,0.93532634
6160,0.12747541
9204,0.21556625
14871,0.16461116
26047,0.8885681
5110,0.5785317
1686,0.016791426
10917,0.01259033
3896,0.012557041
28306,0.98987216
6812,0.06796064
25061,0.0015526318
33453,0.38110274
8660,0.5585147
4479,0.06758535
27871,0.9475672
32109,0.74904865
26074,0.03738984
28081,0.8710564
26085,0.93439615
29078,0.97267365
23601,0.003371523
21505,0.09212094
9650,0.971132
15254,0.0013039998
31435,0.5908459
14179,0.18176615
12967,0.021837829
26035,0.042580638
27505,0.0022625916
31915,0.010703403
20221,0.025462415
20863,0.050880164
4733,0.044465132
2722,0.09407079
13738,0.11899881
11838,0.30304295
6954,0.067065835
30509,0.9512452
24104,0.34378362
688,0.1357709
2574,0.46990833
9664,0.15628576
8227,0.0043512727
23871,0.15391383
22939,0.1859271
10041,0.037233282
3093,0.21479674
30289,0.97218645
24508,0.8753851
14517,0.11815093
20115,0.044582523
32731,0.032852057
7864,0.51756275
13892,0.0597855
11297,0.05029567
16221,0.1752199
5582,0.25550497
22822,0.25260112
32554,0.86555135
10519,0.010689067
24049,0.010289132
6967,0.12561503
11139,0.17524953
854,0.08224279
14258,0.05206827
14250,0.018021854
