ID,Target
30463,0.963644
30790,0.9687072
32219,0.95400023
14697,0.6613513
3787,0.07169084
5950,0.084804624
17659,0.14452106
1410,0.10513806
22938,0.029633678
1071,0.023239942
15503,0.046580277
12157,0.0733346
30367,0.90967864
25159,0.9710056
24060,0.967653
9952,0.007906196
442,0.027182247
9589,0.6081598
3122,0.09700425
28565,0.94762653
28312,0.96072614
30716,0.91672665
29885,0.9464474
11464,0.18707067
29771,0.067692526
5312,0.25404918
32428,0.9517057
15687,0.026088877
629,0.18239374
30407,0.95544386
30521,0.93886125
11988,0.012864141
31468,0.90472585
14202,0.12492506
14189,0.022352904
26447,0.91271466
31630,0.98258257
11183,0.12979378
16285,0.022127308
5163,0.03789327
18379,0.06225888
20528,0.29643932
14795,0.053578593
30511,0.8861501
28688,0.9304401
28445,0.9809311
22248,0.110857874
32855,0.94854057
30667,0.020644754
8657,0.016055228
18510,0.055715732
32924,0.8584056
18533,0.006151797
29413,0.9322138
23369,0.0814571
15073,0.050710555
16429,0.08646522
1320,0.21477948
4380,0.09086017
20046,0.026284093
594,0.71457726
10504,0.36485222
17072,0.059771713
29265,0.1819511
11952,0.017124077
30499,0.93382543
10955,0.26000512
7180,0.11341848
21977,0.039582614
7819,0.13579993
27341,0.9374259
31150,0.93019766
2691,0.29259774
22592,0.20468765
1377,0.075936526
27569,0.43674126
26875,0.14904755
7728,0.20825574
9425,0.21407534
23712,0.09074861
13972,0.06440015
30737,0.8762507
8368,0.031395223
13924,0.035345152
3104,0.11089207
24054,0.19284393
26641,0.018577337
1016,0.09811006
31103,0.41970968
8027,0.023334665
18392,0.028122546
5657,0.767918
10152,0.004012905
25727,0.97427565
16856,0.22049513
12434,0.03361848
4944,0.012970356
11990,0.013242671
15707,0.1814562
774,0.14217345
12603,0.027266236
13717,0.027602825
3531,0.46885037
24774,0.9769345
25856,0.045568332
3632,0.11176082
1683,0.03015241
13700,0.086359665
29418,0.9514548
9950,0.91271806
26780,0.024290428
17884,0.025976775
22327,0.034199834
17370,0.211919
7778,0.019024702
23524,0.08414271
14142,0.1725868
23993,0.033163603
13328,0.052873544
32894,0.96767366
28331,0.88409173
24219,0.96401
1354,0.028747106
7371,0.11920613
17305,0.1725416
20282,0.014863265
888,0.22489753
33447,0.9119172
30641,0.96879566
1099,0.12336271
21791,0.05456233
4273,0.101842344
12582,0.2965234
8323,0.049044773
15748,0.2768521
24980,0.96117043
6808,0.067938
15980,0.13329434
22814,0.11884418
13418,0.076341875
3732,0.053676795
2114,0.10989902
7017,0.046111252
5738,0.19044372
4142,0.2734504
13808,0.21345541
26717,0.27525425
16763,0.019983573
26308,0.25091743
28863,0.9726461
17525,0.013152167
8246,0.0267273
29598,0.31502438
11602,0.06265258
30371,0.9280097
1368,0.06633742
8190,0.044573214
32539,0.11992327
13565,0.015188036
30692,0.45611376
17642,0.076314576
4151,0.14390697
30336,0.41736636
32632,0.96126777
13980,0.19498911
20723,0.021053743
33262,0.16118386
25175,0.8917524
20916,0.05844808
19604,0.03390701
32985,0.7299453
17107,0.061392527
10999,0.017277451
14521,0.074992
10776,0.24448355
7280,0.020194666
12870,0.09611213
6856,0.053584017
23011,0.10825651
26695,0.4566736
28158,0.9317549
27744,0.97600114
29512,0.06658602
23065,0.56401694
12904,0.0071932836
11872,0.02336959
6775,0.13058951
21038,0.20023407
16088,0.03561988
13520,0.17953157
30550,0.90402395
19105,0.04729333
12630,0.12463511
3436,0.023353808
22735,0.31178698
26663,0.046608303
8983,0.18090183
32690,0.11179062
26944,0.21810605
6547,0.20324506
27667,0.9708426
18094,0.074929036
24942,0.94799024
561,0.17440675
13435,0.08287735
12004,0.11250572
33155,0.91295844
16289,0.020306045
28047,0.03249102
17047,0.020852596
23464,0.017479617
22523,0.022071047
26457,0.89700407
28030,0.030865869
22465,0.051673535
24414,0.12672794
9371,0.053185675
22447,0.012403757
22688,0.025038263
14994,0.075236015
19110,0.35024932
29198,0.05776149
21862,0.098707706
18797,0.043720916
33207,0.96879566
27937,0.16900744
22665,0.021113476
22055,0.16862758
8000,0.077674
10235,0.076134674
23302,0.04355054
214,0.11568672
12371,0.05193926
10818,0.07850667
24539,0.08793369
29946,0.92427886
2428,0.055548806
26779,0.923439
22598,0.009558366
17686,0.08330101
14335,0.10558551
23759,0.08290505
19064,0.11093825
2346,0.058228374
16908,0.013288535
17059,0.049735665
28455,0.92510563
21320,0.09960631
24316,0.35557845
9418,0.008212322
30301,0.08732148
23962,0.06310446
24799,0.972538
30222,0.04883279
18846,0.00780425
18917,0.05103906
24137,0.092991926
308,0.04830514
4712,0.040319324
27964,0.94409627
24506,0.9378038
15285,0.03375716
15262,0.042580735
30370,0.95589364
5477,0.012007214
14452,0.17766613
14647,0.020704076
24583,0.9126623
12110,0.0874702
24712,0.96812886
27110,0.11439069
24098,0.10729789
1105,0.007424833
23479,0.21803081
5681,0.1482745
8988,0.072204836
26439,0.9210105
8976,0.28331885
23518,0.078442186
15959,0.12885064
22075,0.04775302
12749,0.02386363
22877,0.31511256
29701,0.10086078
25725,0.91159266
26511,0.97300863
31470,0.9068083
24557,0.9068083
22920,0.08137839
4359,0.02153054
5586,0.11106019
26795,0.17383082
31237,0.970518
22677,0.059406064
16991,0.03839195
28753,0.96812403
887,0.09514737
31750,0.010972729
26945,0.9144078
25234,0.9480701
25729,0.9272602
26361,0.9840598
6583,0.044728637
15708,0.039026406
11820,0.022496305
24725,0.9463644
3868,0.10796147
26920,0.95012456
8163,0.09235624
24235,0.045689505
28372,0.05343249
9800,0.20828211
14425,0.035179406
26220,0.8597376
20018,0.12253742
24212,0.16900744
10465,0.2041397
22351,0.16523845
3136,0.01708857
14893,0.21271141
21428,0.18856204
1129,0.02380327
15849,0.33367714
11539,0.03411447
17485,0.16636083
31153,0.12861626
6017,0.022233708
2337,0.0071221264
25972,0.9018581
26096,0.9051494
16685,0.0041882796
25166,0.011781778
21716,0.0090627335
8418,0.045498095
14538,0.06876103
23512,0.05339868
32212,0.96784747
16064,0.4097012
25448,0.39509454
18420,0.08898864
28701,0.021905519
17267,0.19302574
16902,0.09530911
2540,0.07411632
21157,0.049108807
5780,0.08925854
6950,0.016627738
5463,0.04476051
1059,0.080266386
11441,0.026228897
13918,0.03384586
7611,0.55996203
4325,0.0078224335
2431,0.051354777
8045,0.069190614
10136,0.022205442
30472,0.29675856
809,0.077801436
29090,0.036087584
18353,0.10404345
29916,0.89788055
23749,0.13836157
17479,0.09480762
5018,0.0319267
19746,0.2742133
1287,0.053631008
22878,0.035735376
27183,0.042874224
31240,0.93916124
3881,0.024303215
26099,0.5128426
6590,0.1927435
14840,0.06498088
17071,0.011811044
7652,0.020471595
24067,0.16607574
2213,0.10332645
12298,0.01749056
24662,0.84263486
32893,0.96907836
30036,0.9679092
4226,0.076009296
32154,0.84644014
9514,0.0070441565
20637,0.0076872036
15318,0.12971805
24835,0.9615829
5471,0.07080426
25236,0.031810556
19113,0.0761022
14925,0.102619186
2422,0.07363513
15170,0.020585526
22736,0.02399221
31166,0.8827935
12985,0.0070387525
29453,0.09732729
8431,0.06254006
3130,0.045834776
28508,0.94372106
10311,0.035462193
8838,0.025841156
25495,0.12503678
11619,0.116990395
782,0.15061565
25052,0.96095634
6997,0.012283204
28449,0.89029944
17741,0.051300667
30839,0.5501169
20207,0.083126284
27585,0.9689106
13969,0.076426886
5700,0.26535627
21403,0.033557195
33120,0.10813647
32344,0.8850993
21549,0.21018487
4162,0.06578497
16490,0.068456836
4134,0.018260391
2132,0.06615122
8788,0.32639143
25032,0.91512066
28886,0.95502627
29967,0.032688923
11169,0.24652782
28955,0.08494623
10718,0.073127754
10314,0.0943156
14011,0.066361845
10488,0.023298379
31170,0.9325043
15062,0.0188869
9313,0.0036975734
4091,0.049275395
11707,0.107100435
30949,0.8920671
31570,0.88317406
24567,0.07086127
14483,0.04469757
13950,0.02297652
21200,0.21919832
4471,0.01203835
19605,0.013126922
16253,0.08956524
14244,0.08113638
15614,0.09585584
33182,0.9608887
2912,0.17435175
21164,0.017038736
7988,0.13931733
26870,0.9051139
29526,0.9291658
3453,0.38084906
22551,0.023010315
21835,0.039542012
3045,0.08245389
15301,0.13705797
3631,0.03699041
4638,0.007010444
26409,0.8904654
13861,0.29835582
9278,0.17557123
15039,0.1294658
16899,0.07203428
4600,0.04075903
21777,0.0058153784
18731,0.1760119
4494,0.08633805
6820,0.08043104
28838,0.9052729
28915,0.09366616
16475,0.03683679
24718,0.91283983
9430,0.03574374
9918,0.03790633
27470,0.8722565
33353,0.8554709
15167,0.5240254
33320,0.9164396
23111,0.16954856
12719,0.06998509
24896,0.8981834
19906,0.09429773
26001,0.920877
6397,0.041681856
27054,0.13899037
29450,0.10427653
31634,0.9079892
20877,0.1685047
11304,0.050621897
25716,0.90713453
32799,0.095687896
26156,0.29844472
8074,0.034290906
610,0.02801275
28407,0.9833915
14200,0.030176187
10540,0.020538386
15906,0.05329434
22873,0.30180982
13365,0.028329415
5297,0.124106444
7368,0.05241609
28946,0.9060906
5430,0.042671222
24682,0.95788807
13971,0.019521192
5617,0.054057766
25300,0.3219838
1302,0.05142235
2592,0.037877854
2694,0.018053362
1726,0.027233878
25474,0.0446743
13804,0.2977059
1240,0.117853545
28182,0.95526457
12747,0.15280272
10491,0.016036933
6592,0.03582274
5819,0.008019964
22876,0.013802484
31529,0.94034237
27570,0.10427653
2591,0.043327644
28972,0.95062214
28636,0.8699024
2312,0.03850613
22048,0.15902103
16789,0.06787351
11670,0.099338286
9219,0.024584204
19553,0.42126068
22023,0.040329628
7157,0.02811323
2159,0.025684014
26930,0.96034646
15872,0.049470577
23149,0.3375856
23154,0.16793388
27016,0.29844472
11354,0.0036845922
1994,0.17250094
12804,0.48698214
19205,0.10907503
12338,0.13022405
28048,0.90373564
22795,0.04112582
17626,0.02655551
29555,0.9157993
17506,0.062068842
4387,0.5425427
31066,0.9051131
30479,0.934582
13834,0.40307415
1743,0.20190613
18288,0.0559772
18164,0.042727794
18640,0.14340249
2696,0.022217387
20220,0.06704145
26068,0.9602208
31239,0.91073036
3601,0.0658016
7755,0.016406033
30722,0.07056904
2655,0.03764963
32508,0.87660706
22320,0.16047943
19204,0.12875652
12116,0.010798051
10143,0.42524245
12978,0.15630268
28087,0.91672665
975,0.38052705
9307,0.569218
30598,0.9597862
11191,0.06288558
27661,0.03363477
24125,0.95728934
19895,0.08274445
26418,0.91673076
12922,0.050819077
26713,0.051150378
4196,0.013734625
8161,0.29684392
8258,0.14129066
20443,0.02041499
29007,0.918558
21029,0.017061776
6010,0.05869989
22115,0.0195495
18025,0.07531757
5205,0.041402392
2344,0.17321253
31147,0.12759548
9191,0.023792813
11235,0.017174745
26360,0.9133462
14319,0.19280128
26605,0.9469946
14819,0.23903698
29792,0.029336847
2034,0.055706695
23146,0.21090806
25557,0.959637
6702,0.09531056
21700,0.21775642
10161,0.2667199
28661,0.95138973
24140,0.26969275
1063,0.013182386
22580,0.02643404
75,0.059254464
22521,0.12298549
4583,0.17586124
1933,0.29137045
5620,0.024321364
6797,0.077592775
33056,0.9536191
12988,0.037626572
8606,0.27368072
13569,0.08995618
27240,0.9562923
19207,0.11890072
25363,0.92486715
32384,0.5127189
6765,0.029975655
27640,0.9401847
12534,0.07582772
33124,0.081948146
26959,0.89050263
28572,0.94107026
3907,0.07097807
6971,0.069340184
12542,0.039873436
31495,0.030424513
21548,0.082011335
25822,0.9283364
28634,0.20598817
29906,0.94066566
16775,0.014936825
20446,0.04731813
10943,0.18804646
18473,0.025647603
12584,0.055519428
32785,0.95150197
12776,0.072918564
11023,0.12563846
22556,0.12785313
18203,0.3358926
23370,0.007921268
270,0.17020735
32951,0.95611686
24739,0.027653513
15996,0.25459066
31658,0.96519643
14141,0.09356461
24841,0.029336847
20878,0.04863808
12773,0.08147498
13970,0.105357215
25253,0.9743268
7395,0.10584498
20478,0.0710988
12151,0.101099804
33474,0.9470734
8186,0.010343712
476,0.17604232
32813,0.9302874
20258,0.19184546
24351,0.2563647
31836,0.9687798
2851,0.010100638
9142,0.07322831
15797,0.016069215
15386,0.12144581
29091,0.081948146
16261,0.19867559
10226,0.11664401
23465,0.040715743
7369,0.42516327
16611,0.116335586
1231,0.5636981
23289,0.08643468
23665,0.035978872
27938,0.91672665
29556,0.937899
31390,0.8683755
11158,0.047854926
23004,0.078088425
4189,0.08903513
26522,0.9687394
22798,0.22140223
15435,0.034873754
14644,0.13859984
15373,0.4756844
21105,0.04839312
4856,0.29250568
15868,0.05359199
31113,0.9494044
21928,0.07063273
12917,0.023839079
24076,0.9473148
8667,0.07320472
14646,0.32213986
12774,0.08230201
17569,0.23034692
671,0.08020302
4539,0.29650813
8783,0.034262963
14155,0.03597999
22504,0.10420644
8755,0.43131068
19870,0.019580115
26535,0.8922278
7675,0.036424242
10678,0.02411707
3407,0.032613527
33165,0.9324876
29205,0.90159476
28597,0.9254534
10074,0.13332547
25050,0.017053084
26956,0.04451564
27139,0.93153256
12071,0.31176805
11330,0.009506843
22104,0.02567209
5789,0.16768833
24307,0.9133107
26147,0.095687896
5601,0.2563014
25328,0.013030611
26133,0.92992663
17187,0.03843474
8369,0.0873978
12950,0.020646509
21978,0.47798395
5751,0.04783282
28340,0.9244856
32396,0.9322138
15408,0.10372165
17457,0.028441336
10327,0.016867634
7236,0.022185614
32116,0.93831414
30077,0.01498834
10986,0.06461255
24903,0.9543725
27227,0.89918864
30658,0.88964605
1362,0.0077372994
21239,0.06629605
12233,0.12452509
16157,0.1262007
770,0.02543095
4034,0.06530432
13563,0.2073165
28435,0.15710962
31025,0.024837485
628,0.031252608
16078,0.0144649865
6882,0.25453237
32986,0.446564
13544,0.36405143
21995,0.07195231
18428,0.014647514
22485,0.04369459
3113,0.0033811487
10757,0.25182888
29931,0.9490056
26987,0.026444977
32776,0.9031031
19349,0.008470509
27838,0.96319
365,0.038859233
15079,0.0061890385
2552,0.17095204
31902,0.92729026
32059,0.1734764
191,0.034443706
28476,0.9465947
16411,0.084709905
14901,0.077370904
21738,0.074784674
12184,0.044469774
7226,0.08595712
9152,0.070661075
31741,0.015125997
27411,0.5609801
1241,0.024816865
11003,0.09141501
10165,0.021048294
30516,0.90583104
4738,0.035503007
18285,0.015389232
25955,0.10120535
16536,0.10311444
5038,0.23287168
24704,0.35835314
32348,0.91541356
5499,0.028945735
10321,0.026972832
22056,0.046873923
10107,0.09649995
1680,0.039682057
33408,0.9543588
26519,0.9592113
8090,0.046511747
27192,0.43547937
14807,0.24671552
6520,0.03125455
3444,0.14737765
15505,0.033416066
22418,0.04267156
13185,0.30503336
15008,0.079679675
14606,0.028540596
10745,0.4974988
2385,0.033789244
198,0.011449265
23314,0.031469755
4714,0.011120156
17302,0.015237628
20791,0.05189862
21378,0.16287899
5186,0.008529333
14784,0.2204128
20588,0.2986264
18815,0.19247197
2050,0.052673567
1297,0.0886928
13774,0.05460543
33356,0.100734904
5619,0.06308774
23892,0.037701122
17250,0.12073403
17403,0.022837784
25740,0.9641248
1469,0.036210462
3713,0.15653549
7037,0.104781605
23442,0.16288103
21952,0.03177702
12022,0.1422604
16080,0.016248647
20678,0.0132888155
20369,0.23641218
10682,0.2547621
29350,0.91228336
1882,0.015818087
22675,0.044542182
14880,0.076671705
12101,0.074036285
24248,0.95967376
12453,0.1714569
10938,0.058174677
17762,0.010583962
3730,0.5757876
13660,0.15030718
25630,0.8981859
17154,0.12680657
17450,0.08535425
14154,0.03501644
17304,0.23174968
10806,0.16352512
4965,0.18281879
17200,0.011148586
23416,0.047670875
11102,0.13876915
28473,0.91895527
4083,0.1554215
23483,0.0068832072
19597,0.27150038
20037,0.036693197
1253,0.016184684
26527,0.08154292
19676,0.077461414
4774,0.19580394
9522,0.02014019
18432,0.06518982
15589,0.078495376
2536,0.015823796
10527,0.09697938
26632,0.10173749
16003,0.010237705
4379,0.035799414
16522,0.014955914
11391,0.013705834
6447,0.47900054
32374,0.89447725
25368,0.072812304
17509,0.07853315
7244,0.3477721
24732,0.975717
23297,0.1361002
4173,0.034765527
7910,0.016992342
17421,0.009989458
5899,0.091694325
30455,0.0120820915
19226,0.042942
13193,0.08029998
23571,0.050608147
16667,0.0046824627
21176,0.10035342
26163,0.8754371
1014,0.036329444
31732,0.007037996
13952,0.014417324
6566,0.1039102
16185,0.08891006
29951,0.9414193
8530,0.010110998
6576,0.06919119
11749,0.21650985
33265,0.887221
16518,0.059517663
4199,0.0122499615
20364,0.046547774
12626,0.008010622
13516,0.018212793
710,0.114260025
32434,0.97014433
33452,0.9610768
20075,0.27396342
6999,0.17898807
12450,0.019413026
17029,0.07140673
8746,0.028896386
6433,0.050675787
2097,0.077879146
22602,0.025372714
15236,0.0933714
19822,0.25895953
15593,0.0103539
24960,0.94280857
16524,0.025884457
30250,0.94803315
10048,0.08685727
26104,0.009112565
23599,0.017677918
23097,0.17338039
20160,0.4785982
29104,0.07676401
15124,0.05289773
11778,0.22952402
2001,0.12377965
15675,0.09488179
9270,0.018013135
4532,0.12621859
30811,0.8948549
19600,0.06469704
3688,0.043635767
11802,0.014490132
20251,0.037502803
9156,0.015067675
27632,0.9291945
26258,0.9379915
15831,0.039153572
15328,0.04701731
1404,0.010898513
30969,0.3781604
26227,0.87468654
5120,0.060114704
6169,0.06094614
28267,0.91876346
9879,0.2731712
21103,0.029313765
14391,0.033954803
26261,0.92500025
5198,0.109898664
16808,0.015425095
29689,0.926375
32433,0.10326447
20099,0.14202143
20489,0.046448633
26634,0.9421733
21338,0.016917793
31941,0.014486761
295,0.06390378
2080,0.09013631
10212,0.06743685
24727,0.09725509
21337,0.12787941
23238,0.003474527
27322,0.9306762
19936,0.13454986
302,0.026436232
8634,0.174098
14996,0.17492686
1637,0.027185135
18049,0.07678853
10876,0.07962789
23621,0.016426044
19749,0.02731439
1736,0.02082648
27324,0.06400187
3507,0.15666924
1506,0.06662868
15104,0.034079574
30880,0.064695284
9833,0.5878339
25712,0.46216068
19234,0.09711577
8713,0.26501194
30889,0.8639634
26493,0.08566438
27961,0.049628153
12887,0.057008907
20790,0.020039845
19915,0.05733857
28365,0.016873928
17083,0.020565227
2245,0.15013961
22086,0.057644933
27514,0.0663613
28791,0.052708093
7567,0.0063342624
19256,0.49155638
20945,0.02173854
15207,0.13435332
27737,0.24999493
16803,0.025250621
31785,0.07135128
23231,0.04995755
9169,0.25488958
13066,0.0315123
17962,0.009026236
20216,0.07012686
30317,0.8867496
25365,0.951679
18574,0.33063453
2314,0.07418072
2173,0.044884194
28126,0.10770825
8593,0.080823086
15126,0.39705503
12936,0.006174008
17654,0.02932498
15524,0.06888257
3649,0.029202769
9994,0.08298466
273,0.03004835
26433,0.9022656
10368,0.36862406
5556,0.5849116
3872,0.030488838
21963,0.111472584
6929,0.7954143
28036,0.9504824
3359,0.02987902
30805,0.97136813
32747,0.9100896
15582,0.023173528
19002,0.27871844
29360,0.93182147
13948,0.11698739
11034,0.042642888
32928,0.9594557
3118,0.027720843
21497,0.31810558
14524,0.04704645
4727,0.7499657
3408,0.13999341
22531,0.007661519
11581,0.006880935
25873,0.9096365
15359,0.11771518
164,0.091689244
10683,0.1800732
6257,0.05406072
9504,0.043066643
18310,0.016422115
13894,0.017262366
6853,0.022943744
32895,0.9743222
1532,0.037498698
20733,0.11570683
16891,0.028547788
12002,0.0064039817
5581,0.013186653
33185,0.9809471
1170,0.05732276
21501,0.3474269
2850,0.09145631
15030,0.58768916
18778,0.42933917
8416,0.20263289
26999,0.9135933
29537,0.89965796
16002,0.019316705
10554,0.2474381
28788,0.96902037
16020,0.1253883
25823,0.9173287
11677,0.16384688
2081,0.038024366
19,0.10539893
27090,0.19710124
29543,0.93103474
33094,0.9181816
28937,0.009860111
4612,0.26679835
3591,0.3344432
28453,0.88950044
30127,0.011555437
25212,0.9416204
29789,0.95047194
16062,0.080450706
27679,0.9582567
15936,0.11693803
3969,0.044785757
32067,0.9180415
8357,0.011768084
13319,0.024381354
7674,0.106239974
31172,0.89197683
7775,0.030992487
30891,0.182431
20966,0.045373302
27457,0.88267696
21112,0.05802368
31758,0.036489062
7115,0.096106276
21372,0.48552203
29279,0.091266915
7484,0.008644607
26189,0.047365054
26091,0.9507065
17210,0.10017587
7907,0.09848585
11453,0.014974773
31143,0.05902818
3375,0.09993781
4676,0.017779483
11241,0.26708406
26819,0.89624286
15090,0.011595738
29563,0.12561876
2867,0.033547748
8998,0.15678118
8265,0.25072023
32885,0.92582965
5323,0.03613501
2672,0.04990933
20020,0.0033896947
27502,0.9689562
23770,0.010114325
32232,0.9067528
7596,0.016246079
1166,0.82640886
16886,0.4535234
16174,0.02852054
8326,0.024611095
738,0.031808212
22299,0.023173818
26833,0.87547106
20663,0.3876553
30821,0.10945211
14878,0.2677166
32431,0.34146816
33444,0.90316635
31271,0.94829094
29956,0.02706104
535,0.13683854
28349,0.91145223
13224,0.008286754
3765,0.030210778
30557,0.96818876
18951,0.12500586
20502,0.13193646
25917,0.28525072
19270,0.058177363
13277,0.019703897
2065,0.25546968
20459,0.008108954
24357,0.8904586
505,0.018021356
13423,0.00644532
5575,0.002587333
32599,0.92282516
6160,0.10549476
9204,0.10018522
14871,0.31797203
26047,0.9367665
5110,0.04524161
1686,0.07241888
10917,0.021706773
3896,0.006816284
28306,0.98168105
6812,0.08907881
25061,0.014465476
33453,0.1501605
8660,0.03736798
4479,0.047309294
27871,0.95063007
32109,0.9271064
26074,0.05644019
28081,0.93639076
26085,0.9111696
29078,0.9705113
23601,0.012689898
21505,0.020053279
9650,0.56465864
15254,0.01144032
31435,0.12866385
14179,0.17708597
12967,0.0103029115
26035,0.02166136
27505,0.005773734
31915,0.0708377
20221,0.053638257
20863,0.076823086
4733,0.19403338
2722,0.28192905
13738,0.02670694
11838,0.29119077
6954,0.13796198
30509,0.9176421
24104,0.14067908
688,0.0615221
2574,0.36879933
9664,0.0253626
8227,0.022466533
23871,0.20880163
22939,0.111929044
10041,0.009027401
3093,0.181379
30289,0.9730084
24508,0.94075024
14517,0.06408665
20115,0.02732519
32731,0.02041858
7864,0.27067092
13892,0.032264814
11297,0.013989168
16221,0.08159465
5582,0.1381725
22822,0.06857901
32554,0.9444173
10519,0.015595391
24049,0.05423164
6967,0.10128274
11139,0.10379464
854,0.05826986
14258,0.08130428
14250,0.020740764
23721,0.122284256
27458,0.044704504
