ID,Target
30367,0.8202249
25159,0.8688753
24060,0.90840787
9952,0.04652176
442,0.11658651
9589,0.55662674
3122,0.067015074
28565,0.77270514
28312,0.7809723
30716,0.66430503
29885,0.804783
11464,0.084360614
29771,0.1115476
5312,0.31286263
32428,0.8503335
15687,0.09954994
629,0.23160264
30407,0.8338312
30521,0.8262749
11988,0.033718597
31468,0.73664385
14202,0.29610017
14189,0.16608724
26447,0.7676093
31630,0.9381903
11183,0.24246915
16285,0.13117783
5163,0.092526324
18379,0.051439717
20528,0.4746876
14795,0.18710567
30511,0.59200966
28688,0.79165596
28445,0.9452501
22248,0.05042005
32855,0.812457
30667,0.0697857
8657,0.038059656
18510,0.037480835
32924,0.42825004
18533,0.011424067
29413,0.82017004
23369,0.21720912
15073,0.10982923
16429,0.14538018
1320,0.28019282
4380,0.16455525
20046,0.07057037
594,0.46896815
10504,0.3746925
17072,0.07627976
29265,0.3162579
11952,0.044708315
30499,0.7851805
10955,0.22303216
7180,0.34649867
21977,0.15416655
7819,0.44613427
27341,0.7988567
31150,0.70539427
2691,0.18968806
22592,0.2613018
1377,0.21771063
27569,0.48138922
26875,0.22227909
7728,0.25993013
9425,0.30756193
23712,0.14133978
13972,0.13166468
30737,0.80964625
8368,0.078616574
13924,0.038272757
3104,0.17500055
24054,0.16283922
26641,0.02236767
1016,0.070586435
31103,0.62077194
8027,0.016024996
18392,0.038758114
5657,0.4499953
10152,0.027191801
25727,0.8952691
16856,0.35116223
12434,0.09557481
4944,0.079152964
11990,0.054359537
15707,0.2982238
774,0.18253614
12603,0.14069322
13717,0.11572007
3531,0.21052139
24774,0.9048161
25856,0.078449994
3632,0.17105874
1683,0.058603007
13700,0.058099214
29418,0.79058546
9950,0.6682938
26780,0.03365128
17884,0.13727525
22327,0.16497706
17370,0.16591866
7778,0.047007177
23524,0.12139784
14142,0.47540033
23993,0.05059431
13328,0.048355527
32894,0.88021266
28331,0.5895044
24219,0.8893334
1354,0.12158751
7371,0.17923845
17305,0.17596073
20282,0.091410376
888,0.25263858
33447,0.76138747
30641,0.8786629
1099,0.56818664
21791,0.102757506
4273,0.20700175
12582,0.19737561
8323,0.13587828
15748,0.4507778
24980,0.81997776
6808,0.1690332
15980,0.24450077
22814,0.16494483
13418,0.25540933
3732,0.27485982
2114,0.19264553
7017,0.14574735
5738,0.18612395
4142,0.18135083
13808,0.1764511
26717,0.10880246
16763,0.063020825
26308,0.2795736
28863,0.88891435
17525,0.051815897
8246,0.15012638
29598,0.2532619
11602,0.09628091
30371,0.80528533
1368,0.20804018
8190,0.12211977
32539,0.2773726
13565,0.07798576
30692,0.23631701
17642,0.114595816
4151,0.5499696
30336,0.46622285
32632,0.9004421
13980,0.3387319
20723,0.06240643
33262,0.44653267
25175,0.7410009
20916,0.04753466
19604,0.08502011
32985,0.41055566
17107,0.07309027
10999,0.14824446
14521,0.097295836
10776,0.2850628
7280,0.10620767
12870,0.19516346
6856,0.12568234
23011,0.17693716
26695,0.3524511
28158,0.7604159
27744,0.9281713
29512,0.17954864
23065,0.49939302
12904,0.025616247
11872,0.061249435
6775,0.14090534
21038,0.33285528
16088,0.2036279
13520,0.13396344
30550,0.72022504
19105,0.13756935
12630,0.16662887
3436,0.078455724
22735,0.42402008
26663,0.15630706
8983,0.20465483
32690,0.3407376
26944,0.09030138
6547,0.3238093
27667,0.92023224
18094,0.11760234
24942,0.7585878
561,0.09896255
13435,0.09969291
12004,0.17338154
33155,0.7517114
16289,0.12889479
28047,0.1522537
17047,0.092847146
23464,0.0638354
22523,0.08275623
26457,0.6656891
28030,0.03827661
22465,0.02900216
24414,0.106434375
9371,0.14310817
22447,0.0632221
22688,0.18581718
14994,0.07025282
19110,0.47981897
29198,0.12827954
21862,0.3328414
18797,0.10830819
33207,0.8786629
27937,0.18502305
22665,0.0861368
22055,0.19863534
8000,0.112071864
10235,0.19057685
23302,0.35445437
214,0.30272475
12371,0.16426054
10818,0.15804873
24539,0.10482902
29946,0.7203441
2428,0.0561721
26779,0.76236516
22598,0.062098138
17686,0.313305
14335,0.06556958
23759,0.37763852
19064,0.10364707
2346,0.09595063
16908,0.028407538
17059,0.05166402
28455,0.7496729
21320,0.14032874
24316,0.17822476
9418,0.021381587
30301,0.06734647
23962,0.23263782
24799,0.93700933
30222,0.23848005
18846,0.057371892
18917,0.13877028
24137,0.06325903
308,0.16261749
4712,0.059522793
27964,0.836844
24506,0.76681304
15285,0.045728005
15262,0.14409153
30370,0.8350768
5477,0.027609862
14452,0.22581597
14647,0.09787715
24583,0.71941817
12110,0.1720157
24712,0.9145389
27110,0.3410068
24098,0.09851581
1105,0.009456475
23479,0.42087805
5681,0.1328591
8988,0.3670082
26439,0.7175078
8976,0.3347073
23518,0.24141188
15959,0.20335716
22075,0.07620012
12749,0.044128872
22877,0.2035662
29701,0.14482334
25725,0.7019688
26511,0.8985851
31470,0.71800214
24557,0.71800214
22920,0.2688035
4359,0.0762352
5586,0.17846714
26795,0.27148932
31237,0.9037041
22677,0.066785544
16991,0.125467
28753,0.8939131
887,0.09221476
31750,0.056102253
26945,0.71793866
25234,0.8287604
25729,0.7826891
26361,0.9079373
6583,0.29786095
15708,0.071834825
11820,0.07749213
24725,0.803339
3868,0.11119984
26920,0.8888158
8163,0.14283487
24235,0.17746723
28372,0.14408277
9800,0.19654131
14425,0.08595406
26220,0.6397932
20018,0.23053895
24212,0.18502305
10465,0.30642205
22351,0.119352646
3136,0.029052218
14893,0.16255867
21428,0.12178483
1129,0.10167879
15849,0.32790586
11539,0.051515084
17485,0.30069417
31153,0.30650088
6017,0.059903923
2337,0.034646712
25972,0.7776457
26096,0.6558745
16685,0.009279737
25166,0.022702321
21716,0.078606665
8418,0.09741012
14538,0.206546
23512,0.1071099
32212,0.9093545
16064,0.65278375
25448,0.2657923
18420,0.10951795
28701,0.081372015
17267,0.1468414
16902,0.23381875
2540,0.4454748
21157,0.029713009
5780,0.22106932
6950,0.065158516
5463,0.04814912
1059,0.23695913
11441,0.02915558
13918,0.066303864
7611,0.5773692
4325,0.032827154
2431,0.12050775
8045,0.08655205
10136,0.036061212
30472,0.17022502
809,0.08172514
29090,0.14512658
18353,0.107144155
29916,0.547696
23749,0.23097102
17479,0.2735561
5018,0.10645512
19746,0.26718286
1287,0.13689369
22878,0.11090789
27183,0.18949574
31240,0.8519251
3881,0.10855941
26099,0.7076495
6590,0.19715354
14840,0.1703191
17071,0.03068042
7652,0.06637669
24067,0.31076762
2213,0.07553005
12298,0.065085895
24662,0.5813073
32893,0.88262635
30036,0.88047856
4226,0.121726096
32154,0.5506746
9514,0.05725372
20637,0.032831263
15318,0.18262577
24835,0.8889651
5471,0.22737284
25236,0.054276243
19113,0.06898513
14925,0.047901303
2422,0.12533176
15170,0.057871167
22736,0.07265301
31166,0.5914185
12985,0.04725592
29453,0.07285995
8431,0.079272375
3130,0.1104388
28508,0.87446916
10311,0.021047097
8838,0.047227062
25495,0.26360768
11619,0.1084437
782,0.12543084
25052,0.84222126
6997,0.039314352
28449,0.70742416
17741,0.05751854
30839,0.44825146
20207,0.11910941
27585,0.87355506
13969,0.15282439
5700,0.22788967
21403,0.059330463
33120,0.13040656
32344,0.65921575
21549,0.2908311
4162,0.1435498
16490,0.1670835
4134,0.049249616
2132,0.13370994
8788,0.08791384
25032,0.60468954
28886,0.84456277
29967,0.19515623
11169,0.2868032
28955,0.26399222
10718,0.076046884
10314,0.18523572
14011,0.18319677
10488,0.029444233
31170,0.7404325
15062,0.034688644
9313,0.023520375
4091,0.0840949
11707,0.06721691
30949,0.7302771
31570,0.6500285
24567,0.20186715
14483,0.04736841
13950,0.051541634
21200,0.17174754
4471,0.048055734
19605,0.037006695
16253,0.0893919
14244,0.11697446
15614,0.14636588
33182,0.876854
2912,0.4088242
21164,0.06415169
7988,0.17533335
26870,0.6103533
29526,0.7243657
3453,0.51980597
22551,0.05674995
21835,0.06933643
3045,0.09845002
15301,0.10994401
3631,0.09889616
4638,0.037630156
26409,0.46173483
13861,0.34374127
9278,0.48470443
15039,0.25828102
16899,0.22791667
4600,0.12455367
21777,0.032382846
18731,0.13843323
4494,0.14293097
6820,0.16403319
28838,0.6808495
28915,0.16784488
16475,0.07905426
24718,0.76603246
9430,0.058811758
9918,0.13428305
27470,0.59736407
33353,0.6614087
15167,0.50303966
33320,0.7576678
23111,0.36313963
12719,0.2652798
24896,0.6874065
19906,0.13156508
26001,0.73985296
6397,0.1339298
27054,0.22251473
29450,0.1757266
31634,0.778095
20877,0.45745158
11304,0.080502786
25716,0.6784986
32799,0.054454003
26156,0.16036743
8074,0.06883245
610,0.07597851
28407,0.90585095
14200,0.029352736
10540,0.024994457
15906,0.07384694
22873,0.21409993
13365,0.025017524
5297,0.19980524
7368,0.1577782
28946,0.6587405
5430,0.21318509
24682,0.8648334
13971,0.08800372
5617,0.22307347
25300,0.3505638
1302,0.07994083
2592,0.068873554
2694,0.093792856
1726,0.056457654
25474,0.0857542
13804,0.49555498
1240,0.34502557
28182,0.8362317
12747,0.1872197
10491,0.009652068
6592,0.05706025
5819,0.019602137
22876,0.040746793
31529,0.7150269
27570,0.1757266
2591,0.041082855
28972,0.8023686
28636,0.6285494
2312,0.20803033
22048,0.3227599
16789,0.13062984
11670,0.12865467
9219,0.059010554
19553,0.65064543
22023,0.15934035
7157,0.084474355
2159,0.06527837
26930,0.9216227
15872,0.122082286
23149,0.58217096
23154,0.23797308
27016,0.16036743
11354,0.011270542
1994,0.118254006
12804,0.38348037
19205,0.14404953
12338,0.26219928
28048,0.5434658
22795,0.065094344
17626,0.15445079
29555,0.7064495
17506,0.36890996
4387,0.5154078
31066,0.76204693
30479,0.7693963
13834,0.27406245
1743,0.22210412
18288,0.19758537
18164,0.11014555
18640,0.37303776
2696,0.05647527
20220,0.1371148
26068,0.83205485
31239,0.47411346
3601,0.13440196
7755,0.058394037
30722,0.1344262
2655,0.07148225
32508,0.6224418
22320,0.19746456
19204,0.36428082
12116,0.028615149
10143,0.4638016
12978,0.32029802
28087,0.66430503
975,0.4422661
9307,0.7606091
30598,0.8251683
11191,0.17599443
27661,0.0623862
24125,0.85983104
19895,0.12819411
26418,0.7243758
12922,0.055566967
26713,0.09490077
4196,0.052454803
8161,0.1278674
8258,0.28325725
20443,0.033302054
29007,0.71028
21029,0.05294757
6010,0.053774707
22115,0.012912126
18025,0.06667828
5205,0.083471045
2344,0.3119232
31147,0.23502865
9191,0.100631416
11235,0.10836095
26360,0.7002761
14319,0.2538441
26605,0.8095256
14819,0.14877754
29792,0.06912244
2034,0.13052721
23146,0.1290732
25557,0.8835726
6702,0.13893557
21700,0.24500321
10161,0.36513186
28661,0.86941034
24140,0.374255
1063,0.06806741
22580,0.13645245
75,0.057632033
22521,0.18171266
4583,0.5175786
1933,0.17207704
5620,0.05873862
6797,0.17214026
33056,0.8499313
12988,0.09953604
8606,0.17486887
13569,0.3691646
27240,0.83285403
19207,0.3837506
25363,0.7639897
32384,0.23576799
6765,0.05211589
27640,0.7662872
12534,0.09876051
33124,0.1383023
26959,0.633499
28572,0.84434193
3907,0.058210123
6971,0.57707834
12542,0.07167752
31495,0.08486639
21548,0.20621204
25822,0.70376426
28634,0.15159266
29906,0.8059696
16775,0.037747644
20446,0.039751142
10943,0.2967752
18473,0.05122101
12584,0.053223517
32785,0.814825
12776,0.18700066
11023,0.13223837
22556,0.21831165
18203,0.12760033
23370,0.0402074
270,0.12916908
32951,0.90013546
24739,0.047466703
15996,0.14877157
31658,0.86133933
14141,0.39366442
24841,0.06912244
20878,0.047584306
12773,0.22943048
13970,0.17706689
25253,0.8976144
7395,0.1213109
20478,0.09612291
12151,0.092669636
33474,0.8221907
8186,0.026652481
476,0.34767106
32813,0.6374822
20258,0.27234554
24351,0.25501892
31836,0.888258
2851,0.042214695
9142,0.1264205
15797,0.048716255
15386,0.20775239
29091,0.1383023
16261,0.37298238
10226,0.07761467
23465,0.04746433
7369,0.37431195
16611,0.13585891
1231,0.42235777
23289,0.21285602
23665,0.08643759
27938,0.66430503
29556,0.7472885
31390,0.65287083
11158,0.06739563
23004,0.15131594
4189,0.07082299
26522,0.89479995
22798,0.2847634
15435,0.05221427
14644,0.14639126
15373,0.2816858
21105,0.18423036
4856,0.21475203
15868,0.05544169
31113,0.7959519
21928,0.07649561
12917,0.06358066
24076,0.7777243
8667,0.13741209
14646,0.37409902
12774,0.17408699
17569,0.04382717
671,0.1889775
4539,0.20386045
8783,0.067428745
14155,0.071647204
22504,0.094745874
8755,0.78282773
19870,0.113973916
26535,0.5766401
7675,0.08885235
10678,0.0645172
3407,0.1255566
33165,0.8302765
29205,0.5838464
28597,0.7215582
10074,0.40932298
25050,0.05483395
26956,0.08833738
27139,0.79355836
12071,0.19914949
11330,0.1466702
22104,0.11443445
5789,0.1586211
24307,0.67770636
26147,0.054454003
5601,0.37993583
25328,0.035745934
26133,0.7254026
17187,0.109229475
8369,0.15164341
12950,0.06489032
21978,0.44628677
5751,0.06873877
28340,0.77409774
32396,0.82017004
15408,0.110111564
17457,0.08829862
10327,0.03334416
7236,0.12061004
32116,0.8350383
30077,0.043575738
10986,0.1450718
24903,0.8765009
27227,0.5641099
30658,0.76462626
1362,0.056358654
21239,0.074176535
12233,0.20137872
16157,0.19870669
770,0.092127316
4034,0.054381844
13563,0.26207933
28435,0.32426733
31025,0.10993505
628,0.04881536
16078,0.052901983
6882,0.14916827
32986,0.36481497
13544,0.26036066
21995,0.16629113
18428,0.04956833
22485,0.10456497
3113,0.018392524
10757,0.2172871
29931,0.7997506
26987,0.039580874
32776,0.738098
19349,0.04007193
27838,0.8682604
365,0.040871672
15079,0.012404382
2552,0.21459624
31902,0.67157966
32059,0.28621858
191,0.43887007
28476,0.8761011
16411,0.09814417
14901,0.072736904
21738,0.1850926
12184,0.17961831
7226,0.34366477
9152,0.15834779
31741,0.015274813
27411,0.41586182
1241,0.090199515
11003,0.24513812
10165,0.032509502
30516,0.674429
4738,0.20841664
18285,0.031690337
25955,0.40087432
16536,0.21018913
5038,0.18098009
24704,0.25779426
32348,0.7871879
5499,0.13436922
10321,0.103037365
22056,0.17458022
10107,0.15922824
1680,0.0335884
33408,0.8486972
26519,0.9073254
8090,0.10397366
27192,0.28295666
14807,0.2753234
6520,0.04875301
3444,0.36809066
15505,0.07681933
22418,0.14287949
13185,0.18714653
15008,0.30660373
14606,0.21935663
10745,0.45217726
2385,0.17796923
198,0.031151198
23314,0.08767089
4714,0.022441618
17302,0.07002257
20791,0.1342955
21378,0.20239939
5186,0.035448283
14784,0.109283656
20588,0.47761884
18815,0.37682384
2050,0.15572473
1297,0.27672872
13774,0.068162456
33356,0.12007737
5619,0.09335792
23892,0.40256655
17250,0.157368
17403,0.06903861
25740,0.84541166
1469,0.17060114
3713,0.25963816
7037,0.08655667
23442,0.09910204
21952,0.05691834
12022,0.06582458
16080,0.03719434
20678,0.040632203
20369,0.17735158
10682,0.48593578
29350,0.74506795
1882,0.033541378
22675,0.10000541
14880,0.047067996
12101,0.26420817
24248,0.81012535
12453,0.12756144
10938,0.25930926
17762,0.047122754
3730,0.57125586
13660,0.290195
25630,0.61391634
17154,0.08292539
17450,0.19062082
14154,0.07625072
17304,0.3136559
10806,0.25947598
4965,0.20639281
17200,0.04250813
23416,0.053174578
11102,0.26378044
28473,0.88858944
4083,0.41867805
23483,0.031921674
19597,0.23553997
20037,0.14569311
1253,0.032553714
26527,0.14007124
19676,0.12948722
4774,0.10588568
9522,0.07383005
18432,0.23766808
15589,0.092655085
2536,0.07284617
10527,0.4584504
26632,0.23699938
16003,0.0955045
4379,0.105892584
16522,0.12781419
11391,0.07478771
6447,0.3880942
32374,0.66523916
25368,0.34689364
17509,0.19900626
7244,0.2943165
24732,0.9030936
23297,0.25771877
4173,0.06566609
7910,0.039785694
17421,0.04348263
5899,0.1627358
30455,0.051183574
19226,0.062874876
13193,0.16376111
23571,0.17082192
16667,0.024235437
21176,0.24960978
26163,0.60296994
1014,0.11427423
31732,0.03148799
13952,0.06869207
6566,0.19434893
16185,0.08618832
29951,0.8088129
8530,0.030770635
6576,0.12220368
11749,0.11492004
33265,0.5419393
16518,0.034443397
4199,0.03157222
20364,0.1235552
12626,0.041342158
13516,0.07723797
710,0.11572419
32434,0.90905404
33452,0.832752
20075,0.25770468
6999,0.15006249
12450,0.14824076
17029,0.09582902
8746,0.045463398
6433,0.18557373
2097,0.12050478
22602,0.066195674
15236,0.15409385
19822,0.42299542
15593,0.06047128
24960,0.7646748
16524,0.08088534
30250,0.81841123
10048,0.13315511
26104,0.030722078
23599,0.01811756
23097,0.23253301
20160,0.19222467
29104,0.23438127
15124,0.18462935
11778,0.34643003
2001,0.12113462
15675,0.112399876
9270,0.11352041
4532,0.19877459
30811,0.5600343
19600,0.068338215
3688,0.119158804
11802,0.030655198
20251,0.1086879
9156,0.022491958
27632,0.7280738
26258,0.74148375
15831,0.04955801
15328,0.14848691
1404,0.04477196
30969,0.33591953
26227,0.59713095
5120,0.08720515
6169,0.032333784
28267,0.72002995
9879,0.37879226
21103,0.09140764
14391,0.03322
26261,0.75789696
5198,0.38094878
16808,0.051685955
29689,0.8223806
32433,0.2724443
20099,0.22746561
20489,0.45508626
26634,0.7603684
21338,0.07589148
31941,0.059905443
295,0.17121138
2080,0.1080332
10212,0.06557817
24727,0.14942665
21337,0.33531114
23238,0.01788208
27322,0.72005
19936,0.1671684
302,0.073394954
8634,0.41351727
14996,0.2937463
1637,0.10177997
18049,0.23006152
10876,0.047749374
23621,0.03992671
19749,0.038193677
1736,0.069827795
27324,0.18874687
3507,0.21850692
1506,0.08989494
15104,0.07964834
30880,0.21416974
9833,0.53123844
25712,0.5917482
19234,0.10607543
8713,0.09759367
30889,0.46116573
26493,0.15878624
27961,0.054618146
12887,0.123170435
20790,0.15679495
19915,0.09419524
28365,0.025409607
17083,0.10730373
2245,0.23926325
22086,0.08398067
27514,0.20201147
28791,0.20908521
7567,0.04743589
19256,0.6325826
20945,0.15515864
15207,0.19471325
27737,0.2689742
16803,0.046643138
31785,0.11575225
23231,0.13708691
9169,0.42000967
13066,0.13062888
17962,0.09991296
20216,0.15397017
30317,0.60174114
25365,0.7948888
18574,0.18890709
2314,0.06905414
2173,0.07719297
28126,0.3142274
8593,0.19932683
15126,0.2572149
12936,0.033962663
17654,0.13367793
15524,0.27316695
3649,0.036124084
9994,0.052372396
273,0.06877622
26433,0.57506037
10368,0.28005165
5556,0.52568585
3872,0.04933341
21963,0.49561933
6929,0.82748544
28036,0.82924765
3359,0.09029058
30805,0.91994643
32747,0.7272373
15582,0.046994176
19002,0.38931885
29360,0.6885782
13948,0.4770347
11034,0.09775873
32928,0.8650664
3118,0.047128502
21497,0.5023186
14524,0.11238935
4727,0.4610328
3408,0.29280767
22531,0.09706766
11581,0.08896591
25873,0.66539425
15359,0.107322365
164,0.1668149
10683,0.19871266
6257,0.31308275
9504,0.13515992
18310,0.09194667
13894,0.028219026
6853,0.053841323
32895,0.91230047
1532,0.08521231
20733,0.27820107
16891,0.12130088
12002,0.028545065
5581,0.048630204
33185,0.9402332
1170,0.055577002
21501,0.43470713
2850,0.42916843
15030,0.4717165
18778,0.31179917
8416,0.26436347
26999,0.8097775
29537,0.6660398
16002,0.040657584
10554,0.13522471
28788,0.87346375
16020,0.15818426
25823,0.6335386
11677,0.181606
2081,0.15761681
19,0.11946273
27090,0.28855875
29543,0.70049167
33094,0.734471
28937,0.047881875
4612,0.11966202
3591,0.28706375
28453,0.64936656
30127,0.09436631
25212,0.81780493
29789,0.8897222
16062,0.27513915
27679,0.84320134
15936,0.07994241
3969,0.036765642
32067,0.7376489
8357,0.0896986
13319,0.070718355
7674,0.3768444
31172,0.50935966
7775,0.042607278
30891,0.47652507
20966,0.1801101
27457,0.6158103
21112,0.1847031
31758,0.069627985
7115,0.04434139
21372,0.4941544
29279,0.072127014
7484,0.02371384
26189,0.039139513
26091,0.8278906
17210,0.22652616
7907,0.10365491
11453,0.024768133
31143,0.059688497
3375,0.48545513
4676,0.07248887
11241,0.17975895
26819,0.46330062
15090,0.025206186
29563,0.28394106
2867,0.09839882
8998,0.39846376
8265,0.22794098
32885,0.71445835
5323,0.080935135
2672,0.16208191
20020,0.034306787
27502,0.9229541
23770,0.036852792
32232,0.67912084
7596,0.062135722
1166,0.78608114
16886,0.36140186
16174,0.061837368
8326,0.08003849
738,0.02835659
22299,0.06078851
26833,0.55423635
20663,0.31402797
30821,0.06658242
14878,0.32335982
32431,0.5716794
33444,0.6570012
31271,0.8713052
29956,0.082032695
535,0.280081
28349,0.5868481
13224,0.038429666
3765,0.13566731
30557,0.86897594
18951,0.30414826
20502,0.29532826
25917,0.101276286
19270,0.10657608
13277,0.064698085
2065,0.21967185
20459,0.053161956
24357,0.6870424
505,0.04049053
13423,0.042051237
5575,0.010897187
32599,0.7964053
6160,0.17192233
9204,0.1981315
14871,0.2521824
26047,0.72924674
5110,0.15293783
1686,0.074121945
10917,0.050478645
3896,0.02898055
28306,0.95817876
6812,0.11903152
25061,0.03146286
33453,0.37802917
8660,0.1745614
4479,0.06115331
27871,0.8467339
32109,0.6723775
26074,0.28164807
28081,0.82528955
26085,0.6396386
29078,0.9233197
23601,0.016726766
21505,0.057997596
9650,0.6207055
15254,0.014248816
31435,0.2712321
14179,0.2125187
12967,0.025770733
26035,0.09187125
27505,0.03571536
31915,0.07266538
20221,0.1307987
20863,0.18504767
4733,0.1847073
2722,0.0812435
13738,0.14165333
11838,0.529343
6954,0.15017359
30509,0.70511264
24104,0.23545256
688,0.05528248
2574,0.3940635
9664,0.06744921
8227,0.055882145
23871,0.30682123
22939,0.28725982
10041,0.034410294
3093,0.32506993
30289,0.91170526
24508,0.79101574
14517,0.12733433
20115,0.083581045
32731,0.051847316
7864,0.39044923
13892,0.056405537
11297,0.08570324
16221,0.08462824
5582,0.23995274
22822,0.17949517
32554,0.7900534
10519,0.082643315
24049,0.16207954
6967,0.17019497
11139,0.21603914
854,0.13299063
14258,0.17945147
14250,0.15053575
23721,0.041937187
27458,0.29430708
13927,0.14135799
3607,0.6256778
1824,0.07751065
